step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
175,PAYMENT,41345.48,C4533601003,0.0,0.0,M4584295891,347874.06,386583.96,0,0
592,CASH_OUT,55365.27,C5904674479,0.0,0.0,C7338997164,23678.77,76650.56,0,0
591,PAYMENT,34009.1,C3744912175,5716.5,0.0,M7280731521,43105.48,76076.11,0,0
400,PAYMENT,37411.71,C7352005249,3959.02,0.0,M5315107459,0.0,32647.57,0,0
38,CASH_OUT,323228.24,C2063144058,0.0,0.0,C131933639,3425.01,303555.43,0,0
21,PAYMENT,6059.34,C7477548841,0.0,0.0,M6219459399,27075.55,32837.16,0,0
414,CASH_OUT,48735.28,C642685284,277020.67,228275.95,C6030106029,0.0,46081.12,0,0
586,CASH_OUT,21978.2,C1799732301,0.0,0.0,C2710040346,3892.01,24086.04,0,0
725,CASH_IN,18324.36,C9526404289,0.0,0.0,M9437894009,0.0,16475.65,0,0
228,PAYMENT,27530.46,C7562095067,21222.45,0.0,M9337551136,0.0,26984.09,0,0
234,CASH_OUT,132031.93,C2022391834,93656.18,0.0,C8270672097,2426.72,118021.7,0,0
44,PAYMENT,195.91,C5669895662,0.0,0.0,M8847774527,11168.91,11352.66,0,0
591,CASH_IN,95665.74,C9335341497,7483.63,0.0,M2989614548,0.0,86323.05,0,0
298,CASH_OUT,14880.85,C9588306589,0.0,0.0,C3373029278,19861.87,34137.04,0,0
668,PAYMENT,777330.16,C4698668200,0.0,0.0,M683089059,6664.62,732936.95,0,0
126,CASH_OUT,57411.4,C9107354003,0.0,0.0,C3033536807,0.0,57124.91,0,0
558,CASH_OUT,40031.29,C7892267684,994.65,0.0,C2934983375,48172.72,85470.45,0,0
189,PAYMENT,80051.37,C6847401045,0.0,0.0,M8759837815,0.0,77607.78,0,0
419,PAYMENT,40368.68,C1895098498,0.0,0.0,M7537493983,0.0,39844.78,0,0
593,PAYMENT,210509.45,C6891263797,43786.59,0.0,M5408289967,0.0,188463.51,0,0
30,CASH_IN,6259.82,C6336851740,1936024.57,1929676.32,M1977384302,0.0,5847.95,0,0
537,TRANSFER,172734.38,C6335892797,0.0,0.0,C4519543280,20524.19,169726.81,0,0
568,PAYMENT,84089.3,C4674936481,3693.1,0.0,M6565708146,0.0,80848.57,0,0
249,CASH_OUT,12566.73,C672216427,1438337.82,1425703.26,C7292503378,0.0,11566.59,0,0
265,CASH_IN,656066.55,C8191786184,60271.06,0.0,M6277631037,91887.14,717465.0,0,0
499,CASH_OUT,26112.49,C8914707037,0.0,0.0,C855509729,125894.76,148582.31,0,0
507,PAYMENT,114440.62,C1745277363,0.0,0.0,M1551976663,0.0,112179.22,0,0
298,CASH_OUT,57077.8,C1637852635,0.0,0.0,C6204748226,60517.28,112350.02,0,0
702,CASH_OUT,80451.07,C1468550449,0.0,0.0,C875069031,39371.83,117134.77,0,0
331,TRANSFER,66335.69,C764186958,0.0,0.0,C4469656869,27604.37,90764.83,0,0
314,CASH_IN,12341.95,C3071327748,0.0,0.0,M4946324726,0.0,12295.48,0,0
523,CASH_IN,13879.9,C6492156094,0.0,0.0,M6478490421,0.0,13664.59,0,0
72,PAYMENT,1225.25,C4318129655,0.0,0.0,M9249327867,43245.91,44305.29,0,0
255,CASH_OUT,193304.53,C7067027732,0.0,0.0,C1309266357,242722.42,420811.46,0,0
544,CASH_OUT,192254.19,C2297780164,0.0,0.0,C8159020965,47312.87,235317.24,0,0
351,CASH_OUT,224453.02,C1978906800,0.0,0.0,C2435520925,0.0,193533.17,0,0
724,PAYMENT,85320.83,C2877740667,0.0,0.0,M2636544882,220800.74,297741.57,0,0
581,CASH_IN,435563.28,C6657157393,581454.88,145861.41,M6976387217,0.0,383891.01,0,0
27,PAYMENT,17726.93,C5529494941,300046.31,282339.37,M7421153805,0.0,16275.88,0,0
632,CASH_OUT,242969.58,C2824438068,0.0,0.0,C7564931376,2564.15,213351.49,0,0
652,TRANSFER,130160.07,C6922127786,16339.01,0.0,C4810547571,0.0,112265.47,0,0
58,CASH_IN,82694.68,C6721354748,0.0,0.0,M4344356067,1903004.04,1978575.05,0,0
231,PAYMENT,44477.91,C7682770015,0.0,0.0,M7373514649,245859.52,289650.94,0,0
293,PAYMENT,5513.75,C1239263488,20716.79,15115.01,M4279018118,0.0,5429.75,0,0
58,PAYMENT,62793.18,C6317985746,9356.91,0.0,M8922648716,241385.69,302892.47,0,0
337,CASH_OUT,41395.11,C8973883633,18408.78,0.0,C8899463722,0.0,36631.27,0,0
481,PAYMENT,24953.53,C7297380938,0.0,0.0,M7324187359,0.0,21829.55,0,0
423,CASH_IN,18357.98,C888436019,225968.49,207590.32,M876282124,68525.21,85171.77,0,0
439,CASH_OUT,15846.67,C8772494901,0.0,0.0,C1138420832,26360.43,39856.43,0,0
243,CASH_OUT,47083.99,C3938769900,58044.14,10954.42,C158605266,0.0,42691.8,0,0
388,CASH_OUT,12128.69,C3328104195,73090.79,60899.02,C8210344275,0.0,10839.98,0,0
225,CASH_OUT,7106.19,C7908864036,0.0,0.0,C5229508877,52361.51,59460.32,0,0
263,CASH_IN,29146.95,C4322861566,82285.53,53127.15,M5897918658,10826.84,36117.06,0,0
649,CASH_IN,149192.91,C3791173410,1044.7,0.0,M1936666594,87399.7,216852.97,0,0
261,PAYMENT,2661757.08,C9011780716,44526.83,0.0,M5261683273,0.0,2448012.88,0,0
737,CASH_OUT,2761318.51,C6008026922,18495.09,0.0,C2627859588,769712.23,3414085.2,0,0
392,PAYMENT,11383.49,C8490601335,0.0,0.0,M4168398410,0.0,10624.18,0,0
210,PAYMENT,10312.52,C9800455874,18972.86,8729.29,M2749995618,0.0,9975.19,0,0
121,CASH_OUT,6329.22,C9130277569,7416.37,1096.19,C4551893836,12886.32,18678.36,0,0
459,PAYMENT,49513.99,C1826136357,0.0,0.0,M6019422367,405424.94,452031.65,0,0
83,PAYMENT,10316.82,C9175598429,0.0,0.0,M4262778712,0.0,9917.48,0,0
606,PAYMENT,16420.99,C5502745080,0.0,0.0,M4481165277,0.0,15321.04,0,0
740,PAYMENT,2644.16,C4998421125,8298.71,5662.41,M1659952337,0.0,2489.9,0,0
468,CASH_OUT,2623.6,C492961839,1187.43,0.0,C6599626885,0.0,2253.66,0,0
517,PAYMENT,196068.03,C8192277133,173463.74,0.0,M1844489881,0.0,194483.65,0,0
231,PAYMENT,251114.43,C7184133680,72639.28,0.0,M9303080955,3820.79,240116.27,0,0
579,PAYMENT,11425.99,C5799283161,13382.13,1910.48,M8402673949,12156.98,23555.63,0,0
302,CASH_IN,47462.65,C3080249344,51657.29,4304.28,M7910681879,14599.01,55465.67,0,0
509,PAYMENT,5409.31,C1155277953,0.0,0.0,M5230353950,0.0,5211.73,0,0
674,CASH_OUT,12092.75,C3750791364,12697.06,555.29,C7741105283,923843.05,935356.37,0,0
573,CASH_OUT,51077.19,C9181224777,0.0,0.0,C8099899412,0.0,47638.66,0,0
125,PAYMENT,3838.52,C4624213987,549552.26,545757.74,M5852942309,0.0,3520.54,0,0
686,CASH_OUT,18910.76,C7547946982,0.0,0.0,C6233739656,0.0,16394.94,0,0
530,PAYMENT,9585.78,C9695888867,2387.3,0.0,M2353025515,16953.13,25615.28,0,0
562,TRANSFER,210595.96,C3708194494,149085.64,0.0,C5492005165,51781.17,241145.11,0,0
582,PAYMENT,83734.35,C7206738091,3993.08,0.0,M6179223739,7342.63,90277.65,0,0
602,PAYMENT,105144.3,C5522916353,1101.88,0.0,M1489865161,0.0,94391.23,0,0
295,PAYMENT,116612.29,C6311408630,127120.11,10438.23,M9474116127,0.0,110360.32,0,0
502,PAYMENT,32864.27,C2242614694,22176.9,0.0,M2820572994,24108.79,52928.07,0,0
91,PAYMENT,46122.57,C2802951182,344736.62,298581.43,M6784250117,1462.28,41809.6,0,0
162,TRANSFER,21762.42,C1585158812,4980.05,0.0,C7828318702,0.0,19285.44,0,0
598,PAYMENT,81979.38,C3309248297,0.0,0.0,M8584874642,685932.69,756088.59,0,0
608,TRANSFER,11494.01,C3790671434,84071.45,72547.21,C7475388976,1211.06,11165.29,0,0
113,CASH_IN,216416.43,C6236395373,1979587.35,1763097.94,M4703838862,8050.78,219708.72,0,0
423,CASH_OUT,169170.44,C8014480109,0.0,0.0,C6062710285,18072.61,185478.97,0,0
88,CASH_OUT,447031.75,C8449015245,0.0,0.0,C776609978,0.0,409549.3,0,0
559,CASH_OUT,92146.64,C1469823221,0.0,0.0,C1410203385,0.0,91473.44,0,0
606,CASH_OUT,233027.9,C5299045566,0.0,0.0,C3093812992,12949.84,235788.28,0,0
3,CASH_OUT,167531.5,C3604431557,158534.42,0.0,C8779676708,20572.47,169330.83,0,0
327,PAYMENT,1206.81,C3788264163,2933.45,1684.33,M6168575137,0.0,1178.49,0,0
171,CASH_OUT,13216.42,C6797552373,278415.04,265251.41,C3050764660,0.0,11636.57,0,0
118,CASH_OUT,89779.8,C3994510154,0.0,0.0,C182213699,0.0,83713.83,0,0
272,CASH_IN,414291.84,C6693361036,228253.56,0.0,M5974593134,0.0,387857.87,0,0
171,CASH_OUT,122049.57,C3048749444,19576.21,0.0,C1992705711,0.0,108794.68,0,0
741,CASH_IN,330499.26,C2599589607,554.22,0.0,M8892789068,0.0,292159.25,0,0
411,CASH_OUT,142995.58,C743584902,121123.51,0.0,C536077274,69497.25,195499.67,0,0
18,CASH_OUT,9703.21,C9101769874,0.0,0.0,C1164015519,26127.98,35290.27,0,0
174,CASH_IN,37352.15,C707797065,291885.93,254523.63,M8999142439,29053.7,62235.35,0,0
28,PAYMENT,199103.02,C1133169688,31552.76,0.0,M7786592100,23729.58,217540.32,0,0
660,CASH_IN,20089.2,C9435540203,422311.39,402210.21,M8220695736,0.0,18990.76,0,0
398,CASH_IN,138784.44,C7460777349,104207.91,0.0,M8153562123,154383.89,273522.21,0,0
386,CASH_IN,257102.85,C3478630259,23126.69,0.0,M6221279219,5956.3,241432.44,0,0
184,CASH_OUT,186748.21,C4094998241,0.0,0.0,C4378262921,90708.54,251743.37,0,0
531,CASH_OUT,61340.36,C5758987534,0.0,0.0,C8526381074,123141.76,178914.57,0,0
213,CASH_IN,157187.94,C8429596119,4138.0,0.0,M6568390981,74410.49,210524.72,0,0
169,CASH_IN,280350.23,C266074517,0.0,0.0,M3495076666,147366.57,395589.42,0,0
13,DEBIT,6859.55,C6210466057,403021.37,396098.04,M493738495,136409.1,142664.6,0,0
61,PAYMENT,11359.12,C593247769,86250.25,74972.29,M4856957918,24301.68,34655.65,0,0
219,PAYMENT,108113.39,C5792493843,369506.15,261468.58,M9702084654,0.0,105351.93,0,0
439,CASH_IN,74787.09,C4222252146,0.0,0.0,M8940009050,21626.52,85828.91,0,0
460,CASH_OUT,24495.29,C4282083001,178615.81,154209.83,C4226736647,70151.81,91671.18,0,0
67,TRANSFER,85609.35,C9362549143,0.0,0.0,C2476134124,39945.47,119254.65,0,0
14,CASH_IN,128708.54,C9842126435,0.0,0.0,M8689985922,0.0,112541.75,0,0
284,PAYMENT,84499.61,C9981635953,227371.57,142895.88,M4496740092,264133.94,341821.73,0,0
305,CASH_IN,55832.0,C1817598371,40504.29,0.0,M6839497713,10468.1,62402.82,0,0
532,CASH_IN,22978.99,C2863881338,0.0,0.0,M7538702407,1205385.19,1227116.17,0,0
387,CASH_OUT,552394.89,C1543680269,62109.62,0.0,C9186912107,81534.92,622719.53,0,0
168,CASH_IN,672721.41,C2896689636,0.0,0.0,M8096666943,137764.14,725396.35,0,0
187,PAYMENT,246866.8,C9234376281,5457.95,0.0,M3502178541,0.0,245281.55,0,0
6,CASH_IN,154066.87,C7032403370,66017.28,0.0,M4430953283,232754.53,376545.54,0,0
439,CASH_OUT,1801925.09,C3720052107,1022187.36,0.0,C2590825066,32109.16,1739605.68,0,0
154,CASH_IN,368280.36,C3296114619,0.0,0.0,M3066137394,0.0,330601.37,0,0
339,PAYMENT,7361.56,C6728212615,1419594.54,1412260.38,M7048825846,0.0,7184.44,0,0
55,CASH_OUT,24743.84,C9016245552,0.0,0.0,C6137548941,19812.9,42109.17,0,0
106,CASH_IN,77980.94,C2062626167,0.0,0.0,M2460662220,322007.14,399056.2,0,0
699,CASH_OUT,16743.52,C3995538869,0.0,0.0,C7332205267,1720730.02,1737010.13,0,0
217,CASH_OUT,9046.22,C8067992982,5708.28,0.0,C736811592,927.6,9237.38,0,0
416,TRANSFER,5785.5,C2339887585,0.0,0.0,C4878293055,112061.33,117612.09,0,0
349,TRANSFER,505889.29,C9796058669,0.0,0.0,C7333798521,0.0,478822.24,0,0
281,PAYMENT,133295.67,C5196259670,11179.62,0.0,M2984192104,0.0,130338.73,0,0
204,PAYMENT,57334.47,C5635168169,0.0,0.0,M7606564738,99520.78,149172.03,0,0
32,PAYMENT,25235.5,C1899447373,61452.4,36253.57,M3513883450,86371.51,107925.53,0,0
107,CASH_OUT,175614.08,C1919433736,5178.17,0.0,C2719889568,121079.56,272200.04,0,0
160,CASH_OUT,611675.26,C3071299003,331849.2,0.0,C2117731807,0.0,585210.87,0,0
6,PAYMENT,69821.04,C1133299150,0.0,0.0,M7247192608,0.0,62655.31,0,0
278,CASH_IN,104306.22,C5582179224,0.0,0.0,M2073176665,0.0,92839.97,0,0
82,CASH_IN,15786.42,C4920514618,113137.4,97347.44,M318190210,65803.07,80064.86,0,0
703,CASH_IN,315542.26,C163210177,0.0,0.0,M4113768189,0.0,309849.37,0,0
465,CASH_OUT,429916.65,C8940390169,0.0,0.0,C1839283914,247447.87,666609.97,0,0
672,PAYMENT,62378.82,C4127324791,21869.09,0.0,M5747191951,88819.36,146122.23,0,0
583,CASH_OUT,11440.63,C2924930494,27540.94,16110.5,C9294731005,0.0,10565.54,0,0
450,PAYMENT,37356.39,C7515334167,504251.53,466892.51,M3560694468,0.0,36024.9,0,0
568,PAYMENT,20071.79,C8242173729,12598.85,0.0,M7836669406,87832.67,105122.48,0,0
169,CASH_IN,29558.12,C9954663477,16736.93,0.0,M6777268726,30195.17,55585.52,0,0
399,CASH_OUT,87655.42,C5030723087,32147.54,0.0,C2736537488,31534.35,107508.42,0,0
142,CASH_OUT,15916.16,C6228559290,0.0,0.0,C5960359460,114583.27,128586.71,0,0
355,CASH_OUT,49236.28,C6726178006,17109.0,0.0,C9347508623,12938.2,61754.71,0,0
200,CASH_IN,89452.22,C1306151858,0.0,0.0,M3405919935,7224.0,90792.85,0,0
398,PAYMENT,12162.46,C1227813646,0.0,0.0,M5651007754,0.0,11814.57,0,0
440,CASH_OUT,22670.74,C3991595595,34768.1,12087.85,C4350420906,27971.18,49285.47,0,0
301,CASH_OUT,115601.65,C2507862981,0.0,0.0,C3958707949,51686.02,154892.34,0,0
397,CASH_IN,18643.25,C7927249994,8658.81,0.0,M5398924755,0.0,17140.98,0,0
135,CASH_OUT,604213.1,C6141612485,93575.59,0.0,C3647130845,59129.11,631283.62,0,0
94,CASH_IN,4271.12,C9115876048,280840.5,276614.17,M1302322040,0.0,4190.89,0,0
216,CASH_IN,244042.33,C1659833422,1223474.5,979552.33,M5485120829,0.0,239953.38,0,0
76,CASH_OUT,16296.92,C2339022388,462889.02,446559.85,C1112681348,88298.4,104383.41,0,0
240,CASH_OUT,92086.78,C7003202133,43041.81,0.0,C3582573997,224222.1,312658.19,0,0
341,TRANSFER,35383.75,C5178494236,3574.91,0.0,C5237638560,0.0,31041.78,0,0
681,PAYMENT,416820.85,C9287867237,0.0,0.0,M2996114720,0.0,384220.39,0,0
412,PAYMENT,24098.72,C1267111033,275886.87,251828.61,M4390088938,0.0,21623.04,0,0
689,CASH_IN,40581.41,C2226795637,57425.65,16875.44,M227719575,0.0,35700.49,0,0
582,TRANSFER,229709.67,C4290453223,52263.74,0.0,C929208726,490.67,212679.51,0,0
115,TRANSFER,238646.15,C7125000643,45718.25,0.0,C9550407061,0.0,208288.9,0,0
569,CASH_IN,7283.71,C5867329435,104287.3,96931.82,M8694557594,114085.31,120822.59,0,0
382,PAYMENT,21638.63,C4064573542,65938.78,44398.65,M7168851696,0.0,19808.64,0,0
730,CASH_OUT,486488.94,C7070936420,0.0,0.0,C2373381695,126191.7,563246.39,0,0
67,CASH_IN,13815.7,C4514744427,0.0,0.0,M2567908526,0.0,13555.23,0,0
299,PAYMENT,11897.61,C1137270290,74312.45,62452.05,M5755324098,99722.26,110619.9,0,0
307,PAYMENT,710975.56,C9328800839,0.0,0.0,M3373988526,5032.83,627051.09,0,0
170,CASH_IN,23207.33,C6248945725,0.0,0.0,M272436545,23552.39,43732.0,0,0
453,CASH_OUT,106838.87,C1110861629,1766.88,0.0,C3348803210,0.0,99329.61,0,0
642,PAYMENT,81536.2,C5624631679,0.0,0.0,M8253021080,304638.05,380576.31,0,0
397,CASH_OUT,29672.98,C8665259915,24370.3,0.0,C5441777546,0.0,29287.85,0,0
545,PAYMENT,20989.9,C7749732426,0.0,0.0,M231415320,24158.06,43542.57,0,0
646,CASH_OUT,43229.44,C4283102348,107698.3,64469.34,C6396134585,25099.84,62602.99,0,0
119,CASH_OUT,58009.34,C6418093428,411304.36,353240.96,C2504877171,16435.97,70484.88,0,0
349,CASH_OUT,23294.01,C8815143410,168780.88,145458.17,C3294455981,55963.67,76199.23,0,0
17,PAYMENT,77126.0,C1681094383,83831.36,6712.01,M4061973743,0.0,70582.01,0,0
369,CASH_IN,139923.23,C9682200654,0.0,0.0,M8754558974,486801.63,611405.63,0,0
27,PAYMENT,7187.32,C3529484462,0.0,0.0,M420938598,0.0,6702.7,0,0
410,TRANSFER,179974.37,C801651345,0.0,0.0,C4149783698,340443.41,519355.81,0,0
628,PAYMENT,29549.53,C4149040440,60774.5,31161.18,M196655531,0.0,25477.44,0,0
434,CASH_OUT,107102.51,C4019132226,6200.92,0.0,C3201520755,22785.81,121216.16,0,0
74,CASH_IN,354453.25,C9162896872,26397.68,0.0,M7253991146,0.0,340332.57,0,0
414,CASH_OUT,6928.22,C8638132670,126188.05,119196.79,C1735217385,168083.68,174697.65,0,0
570,TRANSFER,604304.43,C6246132308,0.0,0.0,C4689883260,22376.04,553541.54,0,0
400,CASH_OUT,855434.98,C5888482409,0.0,0.0,C1014593424,0.0,800071.21,0,0
517,TRANSFER,243558.1,C4724709414,446626.3,203034.14,C3742773587,0.0,214536.28,0,0
704,CASH_OUT,1199029.58,C7876608682,11667.76,0.0,C3826664349,37313.31,1144470.66,0,0
198,CASH_IN,98295.53,C5253884286,0.0,0.0,M5723744471,0.0,91873.14,0,0
582,PAYMENT,601775.6,C2819673662,44480.01,0.0,M4541485451,0.0,555661.25,0,0
193,DEBIT,4381.05,C9738345038,0.0,0.0,M7968297395,233724.94,237951.14,0,0
545,CASH_OUT,83193.63,C7942408607,110282.52,27097.37,C6854775794,0.0,78785.1,0,0
55,PAYMENT,16104.31,C8600686087,0.0,0.0,M8211243610,0.0,14409.45,0,0
702,TRANSFER,61273.02,C617095990,0.0,0.0,C1221312959,177128.13,234422.48,0,0
734,PAYMENT,693.97,C6923030235,136636.28,135914.9,M3893996140,0.0,691.69,0,0
170,PAYMENT,20436.61,C7265673987,29274.9,8824.55,M5860472581,6175.72,23781.76,0,0
708,CASH_IN,88434.6,C810189454,0.0,0.0,M3306688675,2660.48,80237.52,0,0
287,PAYMENT,4798.65,C7225804671,674.02,0.0,M5650352999,136013.52,140584.45,0,0
347,PAYMENT,3943.39,C1467329811,896951.85,892957.6,M225018613,1653620.8,1657226.75,0,0
226,PAYMENT,33897.12,C1846939737,0.0,0.0,M3166963971,0.0,30154.65,0,0
211,CASH_IN,31670.52,C5986277998,19481.14,0.0,M5653443014,0.0,27006.57,0,0
601,CASH_OUT,58762.87,C5141535595,0.0,0.0,C1774136039,1558.73,54626.02,0,0
101,CASH_OUT,1805.78,C8666326434,0.0,0.0,C5676670871,256422.78,258050.45,0,0
681,TRANSFER,67738.99,C2936589175,225974.76,158194.75,C198314997,220678.28,287021.27,0,0
660,CASH_IN,109612.66,C1597897099,1470317.66,1360720.8,M2632072888,0.0,107693.59,0,0
433,PAYMENT,97598.37,C3114385461,0.0,0.0,M4191895638,904760.64,993258.23,0,0
472,PAYMENT,11425.33,C4084996205,0.0,0.0,M6186084426,0.0,11198.03,0,0
87,CASH_OUT,7071.24,C627537095,153240.35,146247.77,C5028807702,0.0,6801.16,0,0
212,CASH_OUT,31763.0,C5372892515,76888.33,45132.63,C8592783726,0.0,28234.37,0,0
735,PAYMENT,85556.79,C3397631879,468.56,0.0,M4896792607,0.0,83535.6,0,0
280,CASH_OUT,416909.65,C9183980222,0.0,0.0,C6682230108,3643.04,376859.83,0,0
421,PAYMENT,2913.38,C9611020042,0.0,0.0,M3558610561,36352.41,38831.5,0,0
657,CASH_OUT,247778.8,C890005443,434424.69,186699.6,C9090849480,79812.4,317464.39,0,0
11,TRANSFER,135553.28,C2742109267,0.0,0.0,C2977169777,1503.9,120867.66,0,0
277,TRANSFER,907005.5,C8802695188,28115.38,0.0,C6432524972,712385.42,1510726.57,0,0
309,CASH_IN,1809662.19,C3680125861,0.0,0.0,M5079679499,0.0,1581542.21,0,0
512,PAYMENT,12965.21,C2012340207,2224.55,0.0,M7129814732,76522.96,88435.63,0,0
733,CASH_OUT,16555.02,C6422774474,3691.92,0.0,C3488902576,30755.92,45555.86,0,0
372,CASH_IN,123719.25,C6930669501,0.0,0.0,M3111027932,144063.81,264687.27,0,0
6,PAYMENT,97040.36,C8682438873,12395.85,0.0,M2758422339,200217.12,292719.93,0,0
84,CASH_OUT,160209.89,C8821752618,56921.91,0.0,C1248611818,48282.71,185927.5,0,0
233,TRANSFER,142820.48,C4420491385,19406.64,0.0,C3543043230,300081.91,433598.22,0,0
341,CASH_IN,659133.9,C1891531441,53366.42,0.0,M419111745,56572.42,688900.74,0,0
533,TRANSFER,19915.19,C549196168,12713.62,0.0,C7526410593,0.0,17487.93,0,0
427,CASH_IN,168370.1,C480200332,0.0,0.0,M8454082302,24255.67,175893.58,0,0
399,PAYMENT,10813.87,C8069475152,549571.72,538789.76,M5418997561,316380.93,326991.62,0,0
34,PAYMENT,530299.79,C3146445129,0.0,0.0,M364594638,87584.51,564988.45,0,0
91,TRANSFER,213884.03,C516680843,0.0,0.0,C237003397,917083.07,1116448.09,0,0
351,CASH_IN,183954.34,C1316118661,1004592.83,820665.65,M2264602949,890543.23,1053929.87,0,0
27,CASH_OUT,268406.41,C7562429724,7135.96,0.0,C9602829978,0.0,231272.4,0,0
118,CASH_OUT,522850.07,C3239154712,40287.84,0.0,C4945163353,0.0,474708.17,0,0
594,PAYMENT,98172.01,C3545527213,0.0,0.0,M9750749952,33406.06,126026.42,0,0
644,CASH_IN,240542.21,C8083247446,0.0,0.0,M4968938450,0.0,213971.15,0,0
333,TRANSFER,411946.48,C3187578037,0.0,0.0,C5615329481,0.0,370299.58,0,0
320,CASH_OUT,4305.83,C2153199353,197978.22,193631.74,C6319072861,0.0,4039.76,0,0
120,PAYMENT,14368.09,C3015793985,0.0,0.0,M6935888046,30688.59,43533.8,0,0
584,PAYMENT,106572.89,C192419275,0.0,0.0,M3429489647,22103.41,122558.17,0,0
337,TRANSFER,5476.2,C1683614374,44.93,0.0,C9411661462,0.0,5006.4,0,0
504,CASH_IN,3169970.18,C3581960417,0.0,0.0,M1816739529,1523.29,2856892.44,0,0
658,CASH_IN,117667.14,C556335408,0.0,0.0,M339233753,39663.18,144288.79,0,0
506,PAYMENT,4184.61,C3805870573,9831.77,5628.88,M6290187979,0.0,3693.57,0,0
590,PAYMENT,7967.81,C728233504,0.0,0.0,M9045259878,12657.28,20286.28,0,0
164,CASH_OUT,2761.0,C1156492912,0.0,0.0,C5285611695,23070.07,25583.98,0,0
435,CASH_OUT,119725.68,C1259761652,158847.7,39216.11,C5775162092,6152.49,115717.02,0,0
435,CASH_IN,10000000.0,C3344330633,29926.09,0.0,M9059719336,8186.85,9961702.36,0,0
596,CASH_IN,56567.62,C2932682725,16439.83,0.0,M6989523358,28699.04,83514.13,0,0
307,DEBIT,1239.26,C5458226958,247864.26,246661.74,M9540313058,15015.54,16089.08,0,0
277,DEBIT,20813.53,C6688518700,40525.89,19695.35,M9082617056,0.0,18723.79,0,0
450,PAYMENT,458051.45,C6708347476,240048.01,0.0,M2956492019,2272.84,436232.56,0,0
233,CASH_IN,273361.12,C4091169679,0.0,0.0,M2254887593,0.0,263249.96,0,0
655,TRANSFER,45373.07,C9074989015,13202.03,0.0,C7120444652,0.0,39794.75,0,0
314,CASH_IN,409347.03,C656231335,22312.26,0.0,M3360160724,0.0,371365.32,0,0
497,CASH_OUT,1683100.87,C5704272078,0.0,0.0,C240611553,618033.9,2207921.79,0,0
328,PAYMENT,14698.94,C2971380993,83720.43,69041.78,M1715974730,5177.67,18911.46,0,0
150,CASH_OUT,39867.1,C4042114158,0.0,0.0,C9558857877,0.0,36604.46,0,0
463,TRANSFER,11031.95,C1598757775,0.0,0.0,C580870294,35087.01,44534.45,0,0
163,PAYMENT,279475.98,C2257281489,292077.44,12589.6,M2987209770,0.0,258405.2,0,0
501,CASH_OUT,81380.05,C3217409285,0.0,0.0,C3268299150,124390.63,198182.02,0,0
27,PAYMENT,2433.5,C5545351090,0.0,0.0,M7125464537,30861.33,33105.05,0,0
215,PAYMENT,39562.35,C2483129043,0.0,0.0,M9681380490,102487.19,137777.12,0,0
236,PAYMENT,30573.78,C8133435725,58483.17,27860.21,M2156242832,17361.2,44603.1,0,0
572,CASH_OUT,131046.14,C8132288942,29260.73,0.0,C952418388,16541.4,140102.24,0,0
142,PAYMENT,14913.46,C9654676880,27348.09,12368.31,M764631764,0.0,13505.66,0,0
305,PAYMENT,22641.85,C9596028255,0.0,0.0,M8647228613,0.0,19587.62,0,0
26,CASH_IN,408360.27,C1664541548,783.24,0.0,M4369237644,492075.59,870027.06,0,0
205,PAYMENT,554097.97,C5550610280,0.0,0.0,M7427938164,2507.79,552515.88,0,0
732,CASH_IN,13199.98,C6743943180,0.0,0.0,M5706652000,12574.59,23972.49,0,0
108,PAYMENT,28445.99,C5027113230,0.0,0.0,M5570596866,0.0,24189.51,0,0
463,PAYMENT,22940.69,C8191363574,52466.11,29510.81,M1680823597,0.0,22154.81,0,0
424,CASH_IN,1017736.1,C1791622107,3190.38,0.0,M4076320822,14277.31,913147.4,0,0
675,PAYMENT,13195.48,C4396068306,0.0,0.0,M578485953,2359.89,14796.88,0,0
470,CASH_OUT,178127.14,C3942004415,1198413.95,1020297.52,C9694035463,193324.96,346960.18,0,0
227,CASH_OUT,40272.51,C2996637408,2764.11,0.0,C4239939420,0.0,34623.03,0,0
712,CASH_IN,4011.27,C8347540608,116441.48,112430.94,M9366981389,0.0,3565.74,0,0
289,PAYMENT,21967.91,C8649499089,9903.72,0.0,M7850020895,0.0,19756.52,0,0
77,CASH_IN,293457.65,C460702229,0.0,0.0,M750806823,0.0,255150.36,0,0
530,CASH_OUT,11311.82,C6237627809,0.0,0.0,C5571845049,3800.68,13503.79,0,0
273,CASH_OUT,64328.88,C2542299968,22295.98,0.0,C9568432754,0.0,58671.04,0,0
335,CASH_OUT,23106.44,C9170459754,79849.83,56729.69,C9353379396,5743.68,28173.94,0,0
494,CASH_OUT,5235.72,C4121387752,147927.29,142702.0,C4670698789,0.0,4706.29,0,0
145,PAYMENT,118801.88,C8083852329,20717.4,0.0,M2912765036,0.0,116747.77,0,0
185,PAYMENT,52027.59,C6015005035,446610.86,394629.52,M2625133784,0.0,51632.71,0,0
259,PAYMENT,13506.32,C1818594154,0.0,0.0,M3868039122,0.0,12740.61,0,0
724,CASH_IN,19426.51,C6299423893,182128.69,162696.11,M8339341582,26622.24,43885.84,0,0
430,CASH_OUT,257785.49,C9591363941,12992.74,0.0,C7783210909,35123.49,281078.03,0,0
